"","id","Location","area","halo_lat","halo_lon","Status","date","MeanLength","month","year","mean_sst","mean_chla","total_monthly_rain","monthly_PAR","hs","vwnd","sqrtmean_chla","logmean_chla","log_rainfall","mean_sst_t1","mean_chla_t1","monthly_PAR_t1","total_monthly_rain_t1","hs_t1","vwnd_t1","mean_sst_t2","mean_chla_t2","monthly_PAR_t2","total_monthly_rain_t2","hs_t2","vwnd_t2"
"11","22","Cloates",99.5700402028192,-22.6638382740872,113.646640076858,"No Take",2017-01-13,77.2881142698923,"1","2017",25.2148240469208,0.361097451920311,10,734.841692715485,2.46602968702259,5.56182803986694,0.600913847336131,-0.0186074071614202,3.30258509299405,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694
"12","23","Cloates",88.5878887589185,-22.6706705694645,113.648284263153,"No Take",2017-01-13,43.0184370143214,"1","2017",25.2148240469208,0.361097451920311,10,734.841692715485,2.46602968702259,5.56182803986694,0.600913847336131,-0.0186074071614202,3.30258509299405,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694
"13","24","Cloates",410.44758568572,-22.6707574697717,113.645185165169,"No Takes",2017-01-13,45.9391107235166,"1","2017",25.2148240469208,0.361097451920311,10,734.841692715485,2.46602968702259,5.56182803986694,0.600913847336131,-0.0186074071614202,3.30258509299405,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694
"14","24","Cloates",410.44758568572,-22.6707574697717,113.645185165169,"No Take",2017-01-13,45.9391107235166,"1","2017",25.2148240469208,0.361097451920311,10,734.841692715485,2.46602968702259,5.56182803986694,0.600913847336131,-0.0186074071614202,3.30258509299405,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694
"15","1","Cloates",147.972774174855,-22.6337215168295,113.638172051313,"No Take",2017-03-31,32.1228247513667,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694
"16","2","Cloates",79.482825409275,-22.633471917831,113.639511473693,"No Take",2017-03-31,43.1548264585416,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,25.2148240469208,0.361097451920311,734.841692715485,10,2.46602968702259,5.56182803986694
"17","3","Cloates",196.633012941115,-22.6341789680762,113.63998888749,"No Take",2017-03-31,29.4516846731578,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"18","4","Cloates",74.4398705528064,-22.6334697976063,113.641330420182,"No Take",2017-03-31,16.4122981994153,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"19","6","Cloates",185.016635413224,-22.6259899114557,113.640814506978,"No Take",2017-03-31,15.039561936467,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"20","7","Cloates",225.827916819728,-22.6250105684691,113.64074369393,"No Take",2017-03-31,15.3713745020684,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"21","12","Cloates",343.785951840614,-22.6283481036838,113.648507787429,"No Take",2017-03-31,15.7437877176763,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"22","13","Cloates",597.732337765805,-22.6119473446322,113.636069883956,"No Take",2017-03-31,18.8973866533676,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"23","15","Cloates",484.471671550992,-22.6660104928697,113.646019908793,"No Take",2017-03-31,24.2859298922061,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"24","16","Cloates",161.947486257041,-22.6684268142968,113.646667143436,"No Take",2017-03-31,20.8850961424903,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"25","18","Cloates",190.68617502384,-22.6629141405693,113.644416592949,"No Take",2017-03-31,41.2193621891951,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"26","19","Cloates",427.762212990818,-22.6656128184423,113.647771236454,"No Take",2017-03-31,27.0489387787273,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"27","21","Cloates",278.063779531407,-22.6668525481145,113.650310088881,"No Take",2017-03-31,22.8230044659339,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"28","22","Cloates",99.5700402028192,-22.6638382740872,113.646640076858,"No Take",2017-03-31,47.4572852903547,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"29","23","Cloates",88.5878887589185,-22.6706705694645,113.648284263153,"No Take",2017-03-31,23.4248341381123,"3","2017",27.4548387096774,0.69142177107991,1.8,669.878303124111,2.27852967811682,7.00537644847426,0.831517751512203,0.630994736409855,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"30","1","Cloates",147.972774174855,-22.6337215168295,113.638172051313,"No Take",2017-04-12,32.1228247513667,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"31","2","Cloates",79.482825409275,-22.633471917831,113.639511473693,"No Take",2017-04-12,43.1548264585416,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,27.4548387096774,0.69142177107991,669.878303124111,1.8,2.27852967811682,7.00537644847426
"32","3","Cloates",196.633012941115,-22.6341789680762,113.63998888749,"No Take",2017-04-12,29.4516846731578,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"33","4","Cloates",74.4398705528064,-22.6334697976063,113.641330420182,"No Take",2017-04-12,16.4122981994153,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"34","6","Cloates",185.016635413224,-22.6259899114557,113.640814506978,"No Take",2017-04-12,15.039561936467,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"35","7","Cloates",225.827916819728,-22.6250105684691,113.64074369393,"No Take",2017-04-12,15.3713745020684,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"36","12","Cloates",343.785951840614,-22.6283481036838,113.648507787429,"No Take",2017-04-12,15.7437877176763,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"37","13","Cloates",597.732337765805,-22.6119473446322,113.636069883956,"No Take",2017-04-12,18.8973866533676,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"38","15","Cloates",484.471671550992,-22.6660104928697,113.646019908793,"No Take",2017-04-12,24.2859298922061,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"39","16","Cloates",161.947486257041,-22.6684268142968,113.646667143436,"No Take",2017-04-12,20.8850961424903,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"40","18","Cloates",190.68617502384,-22.6629141405693,113.644416592949,"No Take",2017-04-12,41.2193621891951,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"41","19","Cloates",427.762212990818,-22.6656128184423,113.647771236454,"No Take",2017-04-12,27.0489387787273,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"42","21","Cloates",278.063779531407,-22.6668525481145,113.650310088881,"No Take",2017-04-12,22.8230044659339,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"43","22","Cloates",99.5700402028192,-22.6638382740872,113.646640076858,"No Take",2017-04-12,47.4572852903547,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"44","23","Cloates",88.5878887589185,-22.6706705694645,113.648284263153,"No Take",2017-04-12,23.4248341381123,"4","2017",28.2588181818182,0.78133076572573,1.8,541.467820676801,1.99972509498184,4.49291673361634,0.883929163296319,0.753243296854051,1.58778666490212,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"45","1","Cloates",147.972774174855,-22.6337215168295,113.638172051313,"No Take",2017-06-29,64.663172127849,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"46","2","Cloates",79.482825409275,-22.633471917831,113.639511473693,"No Take",2017-06-29,56.5189938701803,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,28.2588181818182,0.78133076572573,541.467820676801,1.8,1.99972509498184,4.49291673361634
"47","3","Cloates",196.633012941115,-22.6341789680762,113.63998888749,"No Take",2017-06-29,68.6665862482619,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"48","4","Cloates",74.4398705528064,-22.6334697976063,113.641330420182,"No Take",2017-06-29,70.6058701633893,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"49","6","Cloates",185.016635413224,-22.6259899114557,113.640814506978,"No Take",2017-06-29,52.1385452310856,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"50","7","Cloates",225.827916819728,-22.6250105684691,113.64074369393,"No Take",2017-06-29,61.1762384234253,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"51","12","Cloates",343.785951840614,-22.6283481036838,113.648507787429,"No Take",2017-06-29,55.7860430140886,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"52","13","Cloates",597.732337765805,-22.6119473446322,113.636069883956,"No Take",2017-06-29,23.2158610193285,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"53","15","Cloates",484.471671550992,-22.6660104928697,113.646019908793,"No Take",2017-06-29,51.4013046472808,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"54","16","Cloates",161.947486257041,-22.6684268142968,113.646667143436,"No Take",2017-06-29,55.1891777272749,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"55","18","Cloates",190.68617502384,-22.6629141405693,113.644416592949,"No Take",2017-06-29,32.5987482852674,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"56","19","Cloates",427.762212990818,-22.6656128184423,113.647771236454,"No Take",2017-06-29,49.1181526213247,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"57","21","Cloates",278.063779531407,-22.6668525481145,113.650310088881,"No Take",2017-06-29,37.9159873650266,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"58","22","Cloates",99.5700402028192,-22.6638382740872,113.646640076858,"No Take",2017-06-29,53.7238001029409,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"59","23","Cloates",88.5878887589185,-22.6706705694645,113.648284263153,"No Take",2017-06-29,40.815061230079,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"60","24","Cloates",410.44758568572,-22.6707574697717,113.645185165169,"No Take",2017-06-29,83.5127331727167,"6","2017",25.682196969697,0.554506781156778,9.6,386.013216868415,2.2780584415353,1.73430558139872,0.744652120897254,0.410323757051412,3.26176309847379,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"61","4","Cloates",74.4398705528064,-22.6334697976063,113.641330420182,"No Take",2017-09-05,47.1661933004994,"9","2017",23.1203636363636,0.47545409121085,14.6,606.821891761535,2.2754001080757,5.32791674605881,0.689531791298161,0.256515049889735,3.68102152871429,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"62","5","Cloates",298.000525732355,-22.6304074691134,113.637377494157,"No Take",2017-09-05,14.9473777787945,"9","2017",23.1203636363636,0.47545409121085,14.6,606.821891761535,2.2754001080757,5.32791674605881,0.689531791298161,0.256515049889735,3.68102152871429,23.1203636363636,0.47545409121085,606.821891761535,14.6,2.2754001080757,5.32791674605881,25.682196969697,0.554506781156778,386.013216868415,9.6,2.2780584415353,1.73430558139872
"63","6","Cloates",185.016635413224,-22.6259899114557,113.640814506978,"No Take",2017-09-05,34.717472805895,"9","2017",23.1203636363636,0.47545409121085,14.6,606.821891761535,2.2754001080757,5.32791674605881,0.689531791298161,0.256515049889735,3.68102152871429,23.1203636363636,0.47545409121085,606.821891761535,14.6,2.2754001080757,5.32791674605881,23.1203636363636,0.47545409121085,606.821891761535,14.6,2.2754001080757,5.32791674605881
"64","7","Cloates",225.827916819728,-22.6250105684691,113.64074369393,"No Take",2017-09-05,37.632306519617,"9","2017",23.1203636363636,0.47545409121085,14.6,606.821891761535,2.2754001080757,5.32791674605881,0.689531791298161,0.256515049889735,3.68102152871429,23.1203636363636,0.47545409121085,606.821891761535,14.6,2.2754001080757,5.32791674605881,23.1203636363636,0.47545409121085,606.821891761535,14.6,2.2754001080757,5.32791674605881
